model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
rinna/bilingual-gpt-neox-4b,37.1,256,6.9,1631.232,NVIDIA A100-SXM4-80GB,chat,4.0,0.00177,float16,None,gptq-4bit+exllama-v2,False
rinna/bilingual-gpt-neox-4b-8k,37.8,256,6.78,1612.8,NVIDIA A100-SXM4-80GB,chat,4.0,0.00175,float16,None,gptq-4bit+exllama-v2,False
matsuo-lab/weblab-10b,37.3,256,6.86,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,10.0,0.0020099999999999996,float16,None,gptq-4bit+exllama-v2,False
augmxnt/shisa-base-7b-v1,32.4,256,7.89,1990.656,NVIDIA A100-SXM4-80GB,chat,7.0,0.00216,float16,None,gptq-4bit+exllama-v2,False
uukuguy/Orca-2-7b-f16,40.1,256,6.38,1622.016,NVIDIA A100-SXM4-80GB,chat,7.0,0.00176,float16,None,gptq-4bit+exllama-v2,False
01-ai/Yi-34B-200K,19.4,256,13.2,3796.992,NVIDIA A100-SXM4-80GB,chat,34.0,0.00412,float16,None,gptq-4bit+exllama-v2,False
01-ai/Yi-34B,19.0,256,13.5,3852.2879999999996,NVIDIA A100-SXM4-80GB,chat,34.0,0.00418,float16,None,gptq-4bit+exllama-v2,False
01-ai/Yi-6B-200K,36.1,256,7.09,1714.176,NVIDIA A100-SXM4-80GB,chat,6.0,0.0018599999999999999,float16,None,gptq-4bit+exllama-v2,False
01-ai/Yi-6B,37.0,256,6.92,1686.528,NVIDIA A100-SXM4-80GB,chat,6.0,0.00183,float16,None,gptq-4bit+exllama-v2,False
scb10x/typhoon-7b,32.2,256,7.94,1981.44,NVIDIA A100-SXM4-80GB,chat,7.0,0.00215,float16,None,gptq-4bit+exllama-v2,False
TheBloke/Llama-2-13B-fp16,31.6,256,8.11,2138.112,NVIDIA A100-SXM4-80GB,chat,13.0,0.00232,float16,None,gptq-4bit+exllama-v2,False
Salesforce/codegen-6B-multi,27.1,256,9.45,2257.92,NVIDIA A100-SXM4-80GB,chat,6.0,0.00245,float16,None,gptq-4bit+exllama-v2,False
Salesforce/codegen-16B-nl,26.1,256,9.79,2534.3999999999996,NVIDIA A100-SXM4-80GB,chat,16.0,0.00275,float16,None,gptq-4bit+exllama-v2,False
Salesforce/codegen-6B-nl,27.1,256,9.45,2267.1360000000004,NVIDIA A100-SXM4-80GB,chat,6.0,0.0024600000000000004,float16,None,gptq-4bit+exllama-v2,False
sarvamai/OpenHathi-7B-Hi-v0.1-Base,39.4,256,6.49,1612.8,NVIDIA A100-SXM4-80GB,chat,7.0,0.00175,float16,None,gptq-4bit+exllama-v2,False
deepseek-ai/deepseek-llm-67b-base,12.1,256,21.1,6276.0960000000005,NVIDIA A100-SXM4-80GB,chat,67.0,0.00681,float16,None,gptq-4bit+exllama-v2,False
KnutJaegersberg/Qwen-1_8B-Llamafied,52.7,256,4.86,1170.4319999999998,NVIDIA A100-SXM4-80GB,chat,8.0,0.0012699999999999999,float16,None,gptq-4bit+exllama-v2,False
cyberagent/open-calm-large,54.9,256,4.66,1059.84,NVIDIA A100-SXM4-80GB,chat,0.4,0.00115,float16,None,gptq-4bit+exllama-v2,False
cyberagent/calm2-7b-chat,39.0,256,6.57,1658.8799999999999,NVIDIA A100-SXM4-80GB,chat,7.0,0.0018,float16,None,gptq-4bit+exllama-v2,False
Kunhao/pile-7b-250b-tokens,36.6,256,6.99,1704.96,NVIDIA A100-SXM4-80GB,chat,7.0,0.00185,float16,None,gptq-4bit+exllama-v2,False
itsliupeng/openllama-7b-base,37.9,256,6.75,1603.584,NVIDIA A100-SXM4-80GB,chat,7.0,0.00174,float16,None,gptq-4bit+exllama-v2,False
itsliupeng/openllama-7b-icl,39.6,256,6.46,1640.4479999999999,NVIDIA A100-SXM4-80GB,chat,7.0,0.00178,float16,None,gptq-4bit+exllama-v2,False
ethzanalytics/pythia-31m,206.0,256,1.24,280.1664,NVIDIA A100-SXM4-80GB,chat,0.031,0.000304,float16,None,gptq-4bit+exllama-v2,False
facebook/xglm-7.5B,52.8,256,4.85,1299.456,NVIDIA A100-SXM4-80GB,chat,7.5,0.00141,float16,None,gptq-4bit+exllama-v2,False
facebook/xglm-564M,74.0,256,3.46,803.6351999999999,NVIDIA A100-SXM4-80GB,chat,0.564,0.0008719999999999999,float16,None,gptq-4bit+exllama-v2,False
facebook/xglm-4.5B,36.7,256,6.98,1714.176,NVIDIA A100-SXM4-80GB,chat,4.5,0.0018599999999999999,float16,None,gptq-4bit+exllama-v2,False
chargoddard/Yi-34B-Llama,19.4,256,13.2,3815.4240000000004,NVIDIA A100-SXM4-80GB,chat,34.0,0.0041400000000000005,float16,None,gptq-4bit+exllama-v2,False
chargoddard/llama-2-26b-trenchcoat-stack,16.0,256,16.0,4202.496000000001,NVIDIA A100-SXM4-80GB,chat,26.0,0.004560000000000001,float16,None,gptq-4bit+exllama-v2,False
bigscience/bloom-7b1,54.0,256,4.74,1253.376,NVIDIA A100-SXM4-80GB,chat,7.0,0.0013599999999999999,float16,None,gptq-4bit+exllama-v2,False
bigscience/bloom-3b,55.5,256,4.61,1124.3519999999999,NVIDIA A100-SXM4-80GB,chat,3.0,0.00122,float16,None,gptq-4bit+exllama-v2,False
BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,107.0,256,2.39,534.528,NVIDIA A100-SXM4-80GB,chat,0.218,0.00058,float16,None,gptq-4bit+exllama-v2,False
BEE-spoke-data/smol_llama-220M-GQA,109.0,256,2.35,537.2927999999999,NVIDIA A100-SXM4-80GB,chat,0.22,0.000583,float16,None,gptq-4bit+exllama-v2,False
BEE-spoke-data/smol_llama-81M-tied,184.0,256,1.39,312.4224,NVIDIA A100-SXM4-80GB,chat,0.081,0.000339,float16,None,gptq-4bit+exllama-v2,False
BEE-spoke-data/verysmol_llama-v11-KIx2,186.0,256,1.38,305.0496,NVIDIA A100-SXM4-80GB,chat,0.058,0.00033099999999999997,float16,None,gptq-4bit+exllama-v2,False
BEE-spoke-data/smol_llama-101M-GQA,173.0,256,1.48,329.93280000000004,NVIDIA A100-SXM4-80GB,chat,0.101,0.00035800000000000003,float16,None,gptq-4bit+exllama-v2,False
seungduk/KoSOLAR-10.7B-v0.1,24.6,256,10.4,2700.288,NVIDIA A100-SXM4-80GB,chat,10.7,0.00293,float16,None,gptq-4bit+exllama-v2,False
TurkuNLP/gpt3-finnish-large,71.3,256,3.59,834.048,NVIDIA A100-SXM4-80GB,chat,0.881,0.000905,float16,None,gptq-4bit+exllama-v2,False
TurkuNLP/gpt3-finnish-small,132.0,256,1.94,439.6032000000001,NVIDIA A100-SXM4-80GB,chat,0.186,0.00047700000000000005,float16,None,gptq-4bit+exllama-v2,False
TurkuNLP/gpt3-finnish-13B,41.4,256,6.18,1732.608,NVIDIA A100-SXM4-80GB,chat,13.0,0.00188,float16,None,gptq-4bit+exllama-v2,False
rishiraj/CatPPT-base,32.3,256,7.92,1981.44,NVIDIA A100-SXM4-80GB,chat,7.24,0.00215,float16,None,gptq-4bit+exllama-v2,False
LLM360/Amber,39.8,256,6.43,1612.8,NVIDIA A100-SXM4-80GB,chat,6.74,0.00175,float16,None,gptq-4bit+exllama-v2,False
Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,52.8,256,4.85,1124.3519999999999,NVIDIA A100-SXM4-80GB,chat,1.3,0.00122,float16,None,gptq-4bit+exllama-v2,False
stabilityai/japanese-stablelm-base-gamma-7b,32.9,256,7.78,1935.36,NVIDIA A100-SXM4-80GB,chat,7.0,0.0021,float16,None,gptq-4bit+exllama-v2,False
stabilityai/stablelm-base-alpha-7b,79.3,256,3.23,906.8544,NVIDIA A100-SXM4-80GB,chat,7.0,0.000984,float16,None,gptq-4bit+exllama-v2,False
stabilityai/stablelm-base-alpha-3b,79.5,256,3.22,783.36,NVIDIA A100-SXM4-80GB,chat,3.0,0.0008500000000000001,float16,None,gptq-4bit+exllama-v2,False
huggyllama/llama-65b,16.1,256,15.9,5087.232,NVIDIA A100-SXM4-80GB,chat,65.0,0.00552,float16,None,gptq-4bit+exllama-v2,False
huggyllama/llama-13b,32.1,256,7.98,2119.68,NVIDIA A100-SXM4-80GB,chat,13.0,0.0023,float16,None,gptq-4bit+exllama-v2,False
NucleusAI/nucleus-22B-token-500B,31.7,256,8.08,2350.0800000000004,NVIDIA A100-SXM4-80GB,chat,22.0,0.00255,float16,None,gptq-4bit+exllama-v2,False
bn22/tinyllama_frankenmerge,34.4,256,7.44,1668.096,NVIDIA A100-SXM4-80GB,chat,1.54,0.00181,float16,None,gptq-4bit+exllama-v2,False
roneneldan/TinyStories-33M,302.0,256,0.847,191.6928,NVIDIA A100-SXM4-80GB,chat,0.033,0.00020800000000000001,float16,None,gptq-4bit+exllama-v2,False
roneneldan/TinyStories-28M,170.0,256,1.51,340.07039999999995,NVIDIA A100-SXM4-80GB,chat,0.028,0.00036899999999999997,float16,None,gptq-4bit+exllama-v2,False
roneneldan/TinyStories-8M,168.0,256,1.52,338.2272,NVIDIA A100-SXM4-80GB,chat,0.008,0.000367,float16,None,gptq-4bit+exllama-v2,False
budecosystem/boomer-1b,273.0,256,0.938,234.08640000000005,NVIDIA A100-SXM4-80GB,chat,1.0,0.00025400000000000005,float16,None,gptq-4bit+exllama-v2,False
openlm-research/open_llama_7b_v2,39.3,256,6.52,1649.664,NVIDIA A100-SXM4-80GB,chat,7.0,0.00179,float16,None,gptq-4bit+exllama-v2,False
openlm-research/open_llama_7b,38.9,256,6.58,1649.664,NVIDIA A100-SXM4-80GB,chat,7.0,0.00179,float16,None,gptq-4bit+exllama-v2,False
openlm-research/open_llama_13b,31.4,256,8.16,2138.112,NVIDIA A100-SXM4-80GB,chat,13.0,0.00232,float16,None,gptq-4bit+exllama-v2,False
abhinand/tamil-llama-7b-base-v0.1,39.4,256,6.5,1649.664,NVIDIA A100-SXM4-80GB,chat,7.0,0.00179,float16,None,gptq-4bit+exllama-v2,False
abhinand/tamil-llama-13b-base-v0.1,32.0,256,8.01,2110.464,NVIDIA A100-SXM4-80GB,chat,13.0,0.00229,float16,None,gptq-4bit+exllama-v2,False
golaxy/gowizardlm,38.8,256,6.59,1640.4479999999999,NVIDIA A100-SXM4-80GB,chat,7.0,0.00178,float16,None,gptq-4bit+exllama-v2,False
bigcode/tiny_starcoder_py,111.0,256,2.31,512.4096,NVIDIA A100-SXM4-80GB,chat,0.164,0.000556,float16,None,gptq-4bit+exllama-v2,False
bigcode/gpt_bigcode-santacoder,93.4,256,2.74,627.6096000000001,NVIDIA A100-SXM4-80GB,chat,1.12,0.0006810000000000001,float16,None,gptq-4bit+exllama-v2,False
togethercomputer/RedPajama-INCITE-7B-Base,40.6,256,6.3,1529.856,NVIDIA A100-SXM4-80GB,chat,7.0,0.00166,float16,None,gptq-4bit+exllama-v2,False
togethercomputer/RedPajama-INCITE-Base-3B-v1,41.6,256,6.16,1400.832,NVIDIA A100-SXM4-80GB,chat,3.0,0.00152,float16,None,gptq-4bit+exllama-v2,False
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,41.8,256,6.12,1529.856,NVIDIA A100-SXM4-80GB,chat,7.0,0.00166,float16,None,gptq-4bit+exllama-v2,False
Devio/test-22B,31.8,256,8.05,2313.216,NVIDIA A100-SXM4-80GB,chat,22.0,0.00251,float16,None,gptq-4bit+exllama-v2,False
Delcos/Starling-LM-11B-alpha,20.8,256,12.3,3078.1440000000002,NVIDIA A100-SXM4-80GB,chat,11.0,0.00334,float16,None,gptq-4bit+exllama-v2,False
Dampish/StellarX-4B-V0,28.9,256,8.85,2064.384,NVIDIA A100-SXM4-80GB,chat,4.0,0.0022400000000000002,float16,None,gptq-4bit+exllama-v2,False
Dampish/StellarX-4B-V0.2,41.9,256,6.11,1483.776,NVIDIA A100-SXM4-80GB,chat,4.0,0.00161,float16,None,gptq-4bit+exllama-v2,False
upstage/SOLAR-10.7B-v1.0,24.2,256,10.6,2672.6400000000003,NVIDIA A100-SXM4-80GB,chat,10.7,0.0029000000000000002,float16,None,gptq-4bit+exllama-v2,False
huggingface/llama-7b,39.4,256,6.5,1631.232,NVIDIA A100-SXM4-80GB,chat,7.0,0.00177,float16,None,gptq-4bit+exllama-v2,False
huggingface/llama-65b,15.6,256,16.4,5151.744,NVIDIA A100-SXM4-80GB,chat,65.0,0.0055899999999999995,float16,None,gptq-4bit+exllama-v2,False
huggingface/llama-30b,21.3,256,12.0,3548.1600000000003,NVIDIA A100-SXM4-80GB,chat,30.0,0.0038500000000000006,float16,None,gptq-4bit+exllama-v2,False
huggingface/llama-13b,32.2,256,7.96,2174.9759999999997,NVIDIA A100-SXM4-80GB,chat,13.0,0.0023599999999999997,float16,None,gptq-4bit+exllama-v2,False
bit-dny/MindLLM,59.8,256,4.28,1004.544,NVIDIA A100-SXM4-80GB,chat,1.3,0.00109,float16,None,gptq-4bit+exllama-v2,False
beomi/Yi-Ko-6B,35.8,256,7.16,1760.256,NVIDIA A100-SXM4-80GB,chat,6.0,0.00191,float16,None,gptq-4bit+exllama-v2,False
fblgit/una-llama-7b,39.6,256,6.46,1612.8,NVIDIA A100-SXM4-80GB,chat,7.0,0.00175,float16,None,gptq-4bit+exllama-v2,False
codellama/CodeLlama-7b-hf,39.5,256,6.48,1603.584,NVIDIA A100-SXM4-80GB,chat,7.0,0.00174,float16,None,gptq-4bit+exllama-v2,False
codellama/CodeLlama-13b-hf,31.7,256,8.07,2138.112,NVIDIA A100-SXM4-80GB,chat,13.0,0.00232,float16,None,gptq-4bit+exllama-v2,False
EleutherAI/gpt-neox-20b,14.7,256,17.4,5225.472,NVIDIA A100-SXM4-80GB,chat,20.0,0.00567,float16,None,bnb-4bit,False
EleutherAI/pythia-6.9b-deduped,25.3,256,10.1,2856.96,NVIDIA A100-SXM4-80GB,chat,6.9,0.0031,float16,None,bnb-4bit,False
EleutherAI/pythia-6.7b,25.1,256,10.2,2838.5280000000002,NVIDIA A100-SXM4-80GB,chat,6.7,0.0030800000000000003,float16,None,bnb-4bit,False
EleutherAI/pythia-1.4b-deduped,32.8,256,7.8,1861.632,NVIDIA A100-SXM4-80GB,chat,1.4,0.00202,float16,None,bnb-4bit,False
EleutherAI/gpt-j-6b,20.5,256,12.5,3253.248,NVIDIA A100-SXM4-80GB,chat,6.0,0.00353,float16,None,bnb-4bit,False
EleutherAI/pythia-12b,22.1,256,11.6,3354.624,NVIDIA A100-SXM4-80GB,chat,12.0,0.00364,float16,None,bnb-4bit,False
EleutherAI/pythia-1.3b,33.4,256,7.67,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,1.3,0.0020099999999999996,float16,None,bnb-4bit,False
EleutherAI/pythia-12b-deduped,22.1,256,11.6,3354.624,NVIDIA A100-SXM4-80GB,chat,12.0,0.00364,float16,None,bnb-4bit,False
EleutherAI/pythia-1b-deduped,49.9,256,5.13,1262.5919999999999,NVIDIA A100-SXM4-80GB,chat,1.0,0.00137,float16,None,bnb-4bit,False
EleutherAI/gpt-neo-125m,59.8,256,4.28,958.4639999999999,NVIDIA A100-SXM4-80GB,chat,0.125,0.00104,float16,None,bnb-4bit,False
EleutherAI/polyglot-ko-12.8b,20.0,256,12.8,3667.968,NVIDIA A100-SXM4-80GB,chat,12.8,0.00398,float16,None,bnb-4bit,False
EleutherAI/pythia-410m,34.3,256,7.47,1723.392,NVIDIA A100-SXM4-80GB,chat,0.41,0.0018700000000000001,float16,None,bnb-4bit,False
EleutherAI/gpt-neo-1.3B,32.2,256,7.95,1981.44,NVIDIA A100-SXM4-80GB,chat,1.3,0.00215,float16,None,bnb-4bit,False
EleutherAI/pythia-160m-deduped,65.0,256,3.94,896.7168,NVIDIA A100-SXM4-80GB,chat,0.16,0.000973,float16,None,bnb-4bit,False
EleutherAI/pythia-410m-deduped,33.6,256,7.61,1760.256,NVIDIA A100-SXM4-80GB,chat,0.41,0.00191,float16,None,bnb-4bit,False
EleutherAI/pythia-160m,65.8,256,3.89,889.344,NVIDIA A100-SXM4-80GB,chat,0.16,0.000965,float16,None,bnb-4bit,False
EleutherAI/pythia-2.7b,24.9,256,10.3,2580.48,NVIDIA A100-SXM4-80GB,chat,2.7,0.0028,float16,None,bnb-4bit,False
EleutherAI/pythia-2.8b-deduped,25.3,256,10.1,2589.696,NVIDIA A100-SXM4-80GB,chat,2.8,0.00281,float16,None,bnb-4bit,False
EleutherAI/pythia-70m-deduped,127.0,256,2.01,462.64320000000004,NVIDIA A100-SXM4-80GB,chat,0.07,0.0005020000000000001,float16,None,bnb-4bit,False
EleutherAI/gpt-neo-2.7B,24.4,256,10.5,2718.72,NVIDIA A100-SXM4-80GB,chat,2.7,0.00295,float16,None,bnb-4bit,False
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,31.3,256,8.18,1981.44,NVIDIA A100-SXM4-80GB,chat,1.1,0.00215,float16,None,bnb-4bit,False
ahxt/llama2_xs_460M_experimental,28.3,256,9.05,2073.6000000000004,NVIDIA A100-SXM4-80GB,chat,0.46,0.0022500000000000003,float16,None,bnb-4bit,False
GeneZC/MiniMA-3B,30.2,256,8.49,2211.8399999999997,NVIDIA A100-SXM4-80GB,chat,3.0,0.0024,float16,None,bnb-4bit,False
GeneZC/MiniMA-2-3B,29.9,256,8.57,2193.4080000000004,NVIDIA A100-SXM4-80GB,chat,3.0,0.00238,float16,None,bnb-4bit,False
Locutusque/TinyMistral-248m,53.3,256,4.8,1124.3519999999999,NVIDIA A100-SXM4-80GB,chat,0.248,0.00122,float16,None,bnb-4bit,False
DevaMalla/llama-base-7b,22.9,256,11.2,3059.712,NVIDIA A100-SXM4-80GB,chat,7.0,0.00332,float16,None,bnb-4bit,False
pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,125.0,256,2.05,458.95680000000004,NVIDIA A100-SXM4-80GB,chat,0.031,0.0004980000000000001,float16,None,bnb-4bit,False
pszemraj/pythia-31m-goodwiki-deduped-2048-scratch,126.0,256,2.03,457.1136,NVIDIA A100-SXM4-80GB,chat,0.031,0.000496,float16,None,bnb-4bit,False
pszemraj/pythia-31m-simplewiki-2048,127.0,256,2.01,452.5056,NVIDIA A100-SXM4-80GB,chat,0.031,0.000491,float16,None,bnb-4bit,False
pszemraj/pythia-31m-KI_v1-2048-scratch,125.0,256,2.04,449.74080000000004,NVIDIA A100-SXM4-80GB,chat,0.031,0.00048800000000000004,float16,None,bnb-4bit,False
pszemraj/pythia-31m-simplewiki-scratch-bf16,127.0,256,2.01,449.74080000000004,NVIDIA A100-SXM4-80GB,chat,0.031,0.00048800000000000004,float16,None,bnb-4bit,False
PY007/TinyLlama-1.1B-intermediate-step-240k-503b,31.6,256,8.11,1935.36,NVIDIA A100-SXM4-80GB,chat,1.1,0.0021,float16,None,bnb-4bit,False
PY007/TinyLlama-1.1B-step-50K-105b,31.1,256,8.23,1999.872,NVIDIA A100-SXM4-80GB,chat,1.1,0.00217,float16,None,bnb-4bit,False
PY007/TinyLlama-1.1B-intermediate-step-480k-1T,31.1,256,8.24,1953.792,NVIDIA A100-SXM4-80GB,chat,1.1,0.00212,float16,None,bnb-4bit,False
Deci/DeciLM-7B,21.3,256,12.0,3234.816,NVIDIA A100-SXM4-80GB,chat,7.0,0.0035099999999999997,float16,None,bnb-4bit,False
NYTK/PULI-GPTrio,25.1,256,10.2,2856.96,NVIDIA A100-SXM4-80GB,chat,7.67,0.0031,float16,None,bnb-4bit,False
team-lucid/mptk-1b,46.7,256,5.48,1363.968,NVIDIA A100-SXM4-80GB,chat,1.0,0.00148,float16,None,bnb-4bit,False
winglian/Llama-2-3b-hf,44.8,256,5.72,1612.8,NVIDIA A100-SXM4-80GB,chat,3.0,0.00175,float16,None,bnb-4bit,False
mistralai/Mistral-7B-v0.1,20.5,256,12.5,3354.624,NVIDIA A100-SXM4-80GB,chat,7.0,0.00364,float16,None,bnb-4bit,False
mistralai/Mixtral-8x7B-v0.1,9.45,256,27.1,6893.568,NVIDIA A100-SXM4-80GB,chat,7.0,0.0074800000000000005,float16,None,bnb-4bit,False
rinna/bilingual-gpt-neox-4b,22.3,256,11.5,2985.984,NVIDIA A100-SXM4-80GB,chat,4.0,0.00324,float16,None,bnb-4bit,False
rinna/bilingual-gpt-neox-4b-8k,22.3,256,11.5,2930.688,NVIDIA A100-SXM4-80GB,chat,4.0,0.00318,float16,None,bnb-4bit,False
matsuo-lab/weblab-10b,22.7,256,11.3,3271.68,NVIDIA A100-SXM4-80GB,chat,10.0,0.0035499999999999998,float16,None,bnb-4bit,False
augmxnt/shisa-base-7b-v1,20.3,256,12.6,3409.92,NVIDIA A100-SXM4-80GB,chat,7.0,0.0037,float16,None,bnb-4bit,False
uukuguy/Orca-2-7b-f16,22.7,256,11.3,3161.088,NVIDIA A100-SXM4-80GB,chat,7.0,0.0034300000000000003,float16,None,bnb-4bit,False
01-ai/Yi-34B-200K,10.9,256,23.4,7455.744,NVIDIA A100-SXM4-80GB,chat,34.0,0.00809,float16,None,bnb-4bit,False
01-ai/Yi-34B,11.0,256,23.3,7464.96,NVIDIA A100-SXM4-80GB,chat,34.0,0.0081,float16,None,bnb-4bit,False
01-ai/Yi-6B-200K,21.7,256,11.8,3161.088,NVIDIA A100-SXM4-80GB,chat,6.0,0.0034300000000000003,float16,None,bnb-4bit,False
01-ai/Yi-6B,21.7,256,11.8,3170.304,NVIDIA A100-SXM4-80GB,chat,6.0,0.00344,float16,None,bnb-4bit,False
scb10x/typhoon-7b,20.2,256,12.7,3502.08,NVIDIA A100-SXM4-80GB,chat,7.0,0.0038,float16,None,bnb-4bit,False
TheBloke/Llama-2-13B-fp16,18.3,256,14.0,3990.528,NVIDIA A100-SXM4-80GB,chat,13.0,0.00433,float16,None,bnb-4bit,False
mosaicml/mpt-30b,13.8,256,18.6,5879.808,NVIDIA A100-SXM4-80GB,chat,30.0,0.00638,float16,None,bnb-4bit,False
mosaicml/mpt-7b,33.1,256,7.74,2285.568,NVIDIA A100-SXM4-80GB,chat,7.0,0.00248,float16,None,bnb-4bit,False
Salesforce/codegen-6B-multi,19.2,256,13.3,3612.672,NVIDIA A100-SXM4-80GB,chat,6.0,0.00392,float16,None,bnb-4bit,False
Salesforce/codegen-16B-nl,18.4,256,13.9,4128.768,NVIDIA A100-SXM4-80GB,chat,16.0,0.0044800000000000005,float16,None,bnb-4bit,False
Salesforce/codegen-6B-nl,19.2,256,13.3,3594.24,NVIDIA A100-SXM4-80GB,chat,6.0,0.0039,float16,None,bnb-4bit,False
sarvamai/OpenHathi-7B-Hi-v0.1-Base,22.7,256,11.3,3124.224,NVIDIA A100-SXM4-80GB,chat,7.0,0.0033900000000000002,float16,None,bnb-4bit,False
deepseek-ai/deepseek-llm-67b-base,5.91,256,43.3,13916.159999999998,NVIDIA A100-SXM4-80GB,chat,67.0,0.015099999999999999,float16,None,bnb-4bit,False
cyberagent/open-calm-large,33.2,256,7.7,1806.336,NVIDIA A100-SXM4-80GB,chat,0.4,0.00196,float16,None,bnb-4bit,False
cyberagent/calm2-7b-chat,22.5,256,11.4,3151.872,NVIDIA A100-SXM4-80GB,chat,7.0,0.00342,float16,None,bnb-4bit,False
Kunhao/pile-7b-250b-tokens,21.2,256,12.1,3197.9519999999998,NVIDIA A100-SXM4-80GB,chat,7.0,0.00347,float16,None,bnb-4bit,False
itsliupeng/openllama-7b-base,22.9,256,11.2,3161.088,NVIDIA A100-SXM4-80GB,chat,7.0,0.0034300000000000003,float16,None,bnb-4bit,False
itsliupeng/Mixtral-8x7B-v0.1-top3,7.8,256,32.8,8497.151999999998,NVIDIA A100-SXM4-80GB,chat,7.0,0.009219999999999999,float16,None,bnb-4bit,False
itsliupeng/openllama-7b-icl,22.9,256,11.2,3050.496,NVIDIA A100-SXM4-80GB,chat,7.0,0.00331,float16,None,bnb-4bit,False
ethzanalytics/pythia-31m,126.0,256,2.03,453.4272,NVIDIA A100-SXM4-80GB,chat,0.031,0.000492,float16,None,bnb-4bit,False
tiiuae/falcon-rw-1b,38.8,256,6.6,1649.664,NVIDIA A100-SXM4-80GB,chat,1.0,0.00179,float16,None,bnb-4bit,False
tiiuae/falcon-7b,25.9,256,9.9,2783.2319999999995,NVIDIA A100-SXM4-80GB,chat,7.0,0.0030199999999999997,float16,None,bnb-4bit,False
tiiuae/falcon-40b,7.85,256,32.6,9768.960000000001,NVIDIA A100-SXM4-80GB,chat,40.0,0.0106,float16,None,bnb-4bit,False
facebook/xglm-7.5B,25.1,256,10.2,2774.016,NVIDIA A100-SXM4-80GB,chat,7.5,0.00301,float16,None,bnb-4bit,False
facebook/xglm-564M,33.5,256,7.64,1769.4719999999998,NVIDIA A100-SXM4-80GB,chat,0.564,0.0019199999999999998,float16,None,bnb-4bit,False
facebook/xglm-4.5B,17.1,256,15.0,3833.8559999999998,NVIDIA A100-SXM4-80GB,chat,4.5,0.00416,float16,None,bnb-4bit,False
chargoddard/Yi-34B-Llama,10.9,256,23.4,7501.824,NVIDIA A100-SXM4-80GB,chat,34.0,0.00814,float16,None,bnb-4bit,False
chargoddard/llama-2-26b-trenchcoat-stack,9.14,256,28.0,8100.8640000000005,NVIDIA A100-SXM4-80GB,chat,26.0,0.008790000000000001,float16,None,bnb-4bit,False
bigscience/bloom-7b1,30.3,256,8.44,2414.592,NVIDIA A100-SXM4-80GB,chat,7.0,0.00262,float16,None,bnb-4bit,False
bigscience/bloom-3b,30.5,256,8.38,2165.76,NVIDIA A100-SXM4-80GB,chat,3.0,0.00235,float16,None,bnb-4bit,False
BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,67.7,256,3.78,865.3824000000001,NVIDIA A100-SXM4-80GB,chat,0.218,0.0009390000000000001,float16,None,bnb-4bit,False
BEE-spoke-data/Mixtral-GQA-400m-v2,53.9,256,4.75,1142.784,NVIDIA A100-SXM4-80GB,chat,0.4,0.00124,float16,None,bnb-4bit,False
BEE-spoke-data/smol_llama-220M-GQA,67.7,256,3.78,878.2848,NVIDIA A100-SXM4-80GB,chat,0.22,0.0009530000000000001,float16,None,bnb-4bit,False
BEE-spoke-data/smol_llama-81M-tied,112.0,256,2.29,528.9984000000001,NVIDIA A100-SXM4-80GB,chat,0.081,0.0005740000000000001,float16,None,bnb-4bit,False
BEE-spoke-data/verysmol_llama-v11-KIx2,107.0,256,2.39,536.3711999999999,NVIDIA A100-SXM4-80GB,chat,0.058,0.0005819999999999999,float16,None,bnb-4bit,False
BEE-spoke-data/smol_llama-101M-GQA,110.0,256,2.33,540.9792,NVIDIA A100-SXM4-80GB,chat,0.101,0.000587,float16,None,bnb-4bit,False
seungduk/KoSOLAR-10.7B-v0.1,14.8,256,17.3,4626.432,NVIDIA A100-SXM4-80GB,chat,10.7,0.00502,float16,None,bnb-4bit,False
TurkuNLP/gpt3-finnish-large,38.8,256,6.59,1539.0720000000001,NVIDIA A100-SXM4-80GB,chat,0.881,0.00167,float16,None,bnb-4bit,False
TurkuNLP/gpt3-finnish-small,75.5,256,3.39,775.9872,NVIDIA A100-SXM4-80GB,chat,0.186,0.0008420000000000001,float16,None,bnb-4bit,False
TurkuNLP/gpt3-finnish-13B,23.1,256,11.1,3391.4880000000003,NVIDIA A100-SXM4-80GB,chat,13.0,0.00368,float16,None,bnb-4bit,False
rishiraj/CatPPT-base,20.3,256,12.6,3354.624,NVIDIA A100-SXM4-80GB,chat,7.24,0.00364,float16,None,bnb-4bit,False
LLM360/Amber,22.5,256,11.4,3050.496,NVIDIA A100-SXM4-80GB,chat,6.74,0.00331,float16,None,bnb-4bit,False
Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,30.6,256,8.36,2018.304,NVIDIA A100-SXM4-80GB,chat,1.3,0.00219,float16,None,bnb-4bit,False
