forward.latency(s),forward.throughput(samples/s),forward.peak_memory(MB),forward.max_memory_used(MB),forward.max_memory_allocated(MB),forward.max_memory_reserved(MB),forward.energy_consumption(kWh/sample),forward.carbon_emissions(kgCO2eq/sample),generate.latency(s),generate.throughput(tokens/s),decode.latency(s),decode.throughput(tokens/s),generate.peak_memory(MB),generate.max_memory_used(MB),generate.max_memory_allocated(MB),generate.max_memory_reserved(MB),generate.energy_consumption(kWh/token),generate.carbon_emissions(kgCO2eq/token),launcher.name,launcher._target_,launcher.start_method,backend.name,backend.version,backend._target_,backend.seed,backend.inter_op_num_threads,backend.intra_op_num_threads,backend.continuous_isolation,backend.isolation_check_interval,backend.delete_cache,backend.no_weights,backend.device_map,backend.torch_dtype,backend.eval_mode,backend.disable_grad,backend.amp_autocast,backend.amp_dtype,backend.torch_compile,backend.to_bettertransformer,backend.use_flash_attention_2,backend.quantization_scheme,backend.quantization_config.bits,backend.quantization_config.use_cuda_fp16,backend.quantization_config.use_exllama,backend.quantization_config.exllama_config.version,backend.data_parallel,backend.deepspeed_inference,backend.peft_strategy,benchmark.name,benchmark._target_,benchmark.duration,benchmark.warmup_runs,benchmark.memory,benchmark.energy,benchmark.input_shapes.batch_size,benchmark.input_shapes.sequence_length,benchmark.input_shapes.num_choices,benchmark.input_shapes.feature_size,benchmark.input_shapes.nb_max_frames,benchmark.input_shapes.audio_sequence_length,benchmark.new_tokens,benchmark.can_diffuse,benchmark.can_generate,benchmark.generate_kwargs.num_return_sequences,benchmark.generate_kwargs.max_new_tokens,benchmark.generate_kwargs.min_new_tokens,benchmark.generate_kwargs.do_sample,benchmark.generate_kwargs.use_cache,benchmark.generate_kwargs.pad_token_id,benchmark.generate_kwargs.temperature,benchmark.generate_kwargs.num_beams,experiment_name,device,model,task,hub_kwargs.revision,hub_kwargs.cache_dir,hub_kwargs.force_download,hub_kwargs.local_files_only,hub_kwargs.trust_remote_code,environment.optimum_version,environment.optimum_commit,environment.transformers_version,environment.transformers_commit,environment.accelerate_version,environment.accelerate_commit,environment.diffusers_version,environment.diffusers_commit,environment.python_version,environment.system,environment.cpu,environment.cpu_count,environment.cpu_ram_mb,environment.gpus,backend.quantization_config.version,backend.quantization_config.do_fuse,backend.quantization_config.fuse_max_seq_len,backend.quantization_config.llm_int8_threshold,backend.quantization_config.load_in_8bit,backend.quantization_config.load_in_4bit
0.268,3.73,6452,6452,4690,4995,2.9e-05,1.95e-06,11.4,22.5,11.1,23.0,6408,6408,4796,4949,3.42e-06,2.3e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,itsliupeng/openllama-7b-icl,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.00877,114.0,1593,1593,117,136,5.37e-07,3.62e-08,1.95,131.0,1.94,131.0,1595,1595,118,136,4.78e-07,3.22e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,ethzanalytics/pythia-31m,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
1.25,0.8,24173,24173,21798,22716,0.000131,8.82e-06,22.9,11.2,21.6,11.8,24261,24261,21798,22802,8.03e-06,5.41e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,chargoddard/Yi-34B-Llama,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
1.0,1.0,18217,18217,16047,16760,0.000108,7.25e-06,28.6,8.95,27.6,9.24,18964,18964,16846,17504,9e-06,6.07e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,chargoddard/llama-2-26b-trenchcoat-stack,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.258,3.88,7807,7807,6120,6350,2.71e-05,1.82e-06,8.29,30.9,8.03,31.8,7809,7809,6120,6350,2.62e-06,1.77e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,bigscience/bloom-7b1,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.107,9.35,4626,4626,2924,3168,1.15e-05,7.78e-07,8.09,31.6,7.98,32.0,4668,4668,2966,3208,2.3e-06,1.55e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,bigscience/bloom-3b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0182,54.9,1778,1778,281,320,1.56e-06,1.05e-07,3.69,69.4,3.67,69.5,1782,1782,281,322,9.6e-07,6.47e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0367,27.2,3024,3024,1426,1564,3.31e-06,2.23e-07,4.72,54.2,4.68,54.5,3028,3028,1429,1568,1.22e-06,8.24e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,BEE-spoke-data/Mixtral-GQA-400m-v2,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0185,54.1,1774,1774,279,316,1.57e-06,1.06e-07,3.66,69.9,3.64,70.1,1782,1782,281,322,9.38e-07,6.32e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,BEE-spoke-data/smol_llama-220M-GQA,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0116,86.2,1627,1627,147,169,8.43e-07,5.68e-08,2.3,111.0,2.29,111.0,1644,1644,147,184,5.83e-07,3.93e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,BEE-spoke-data/smol_llama-81M-tied,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.011,90.9,1621,1621,144,163,7.83e-07,5.28e-08,2.26,113.0,2.25,113.0,1629,1629,144,169,5.79e-07,3.9e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,BEE-spoke-data/verysmol_llama-v11-KIx2,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0113,88.5,1671,1671,192,213,8.44e-07,5.69e-08,2.28,112.0,2.27,112.0,1673,1673,192,213,5.83e-07,3.93e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,BEE-spoke-data/smol_llama-101M-GQA,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.439,2.28,8818,8818,7194,7361,4.65e-05,3.13e-06,17.7,14.5,17.3,14.7,8990,8990,7245,7530,5.19e-06,3.5e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,seungduk/KoSOLAR-10.7B-v0.1,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0354,28.2,2491,2491,936,1033,3.56e-06,2.4e-07,6.54,39.1,6.5,39.2,2606,2606,972,1147,1.68e-06,1.13e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,TurkuNLP/gpt3-finnish-large,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0149,67.1,1834,1834,341,377,1.13e-06,7.64e-08,3.33,76.9,3.32,76.8,1885,1885,350,425,8.5e-07,5.73e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,TurkuNLP/gpt3-finnish-small,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.51,1.96,11360,11360,9440,9902,5.21e-05,3.51e-06,11.0,23.3,10.5,24.3,11079,11079,9440,9619,3.85e-06,2.6e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,TurkuNLP/gpt3-finnish-13B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.299,3.34,7115,7115,5428,5658,3.26e-05,2.19e-06,12.6,20.3,12.3,20.7,7218,7218,5428,5758,3.7e-06,2.49e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,rishiraj/CatPPT-base,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.27,3.7,6452,6452,4690,4995,2.89e-05,1.95e-06,11.3,22.7,11.0,23.2,6408,6408,4796,4949,3.35e-06,2.26e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,LLM360/Amber,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0557,18.0,2640,2640,1105,1182,6.03e-06,4.06e-07,8.51,30.1,8.45,30.2,2799,2799,1226,1340,2.28e-06,1.54e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.299,3.34,6578,6578,4958,5121,3.21e-05,2.17e-06,12.6,20.3,12.3,20.7,6647,6647,4958,5188,3.67e-06,2.47e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,stabilityai/japanese-stablelm-base-gamma-7b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.299,3.34,9019,9019,6764,7562,3.17e-05,2.14e-06,6.21,41.2,5.91,43.1,8623,8623,6764,7163,2.08e-06,1.4e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,stabilityai/stablelm-base-alpha-7b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.138,7.25,5257,5257,3516,3800,1.48e-05,9.98e-07,4.81,53.2,4.67,54.6,5339,5339,3516,3879,1.51e-06,1.02e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,stabilityai/stablelm-base-alpha-3b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
2.5,0.4,41840,41840,39375,40382,0.000265,1.78e-05,41.3,6.2,38.8,6.57,42253,42253,40249,40793,1.42e-05,9.54e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,huggyllama/llama-65b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.515,1.94,10624,10624,8542,9166,5.43e-05,3.66e-06,14.3,17.9,13.8,18.5,10573,10573,8713,9114,4.57e-06,3.08e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,huggyllama/llama-13b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.824,1.21,16414,16414,14147,14956,8.63e-05,5.82e-06,15.1,17.0,14.3,17.8,16307,16307,14203,14847,5.39e-06,3.63e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,NucleusAI/nucleus-22B-token-500B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.868,1.15,25075,25075,23047,23616,9.51e-05,6.41e-06,32.1,7.98,31.2,8.17,25119,25119,23182,23660,9.33e-06,6.29e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,False,True,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,Walmart-the-bag/Influxient-4x13B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.00698,143.0,1642,1642,151,184,5.2e-07,3.5e-08,1.46,175.0,1.45,176.0,1652,1652,154,192,3.64e-07,2.46e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,roneneldan/TinyStories-33M,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0138,72.5,1551,1551,75,94,8.7e-07,5.86e-08,2.82,90.8,2.81,90.7,1553,1553,75,94,6.83e-07,4.6e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,roneneldan/TinyStories-1M,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
0.0128,78.1,1568,1568,83,111,7.94e-07,5.35e-08,2.69,95.2,2.68,95.1,1572,1572,84,113,6.68e-07,4.5e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float16,True,True,False,,False,True,False,bnb,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float16+bnb-4bit+bettertransformer,cuda,roneneldan/TinyStories-3M,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,0.0,,True
